movieId,title,genres
51575,Wild Hogs,Adventure|Comedy
51577,Zyzzyx Rd,Thriller
51579,Man About Town,Comedy|Drama
51605,El Lobo,Thriller
51617,Unfaithfully Yours,Comedy|Romance
51619,"Lathe of Heaven, The",Sci-Fi
51638,"Westerner, The",Western
51660,"Ultimate Gift, The",Drama
51662,300,Action|Fantasy|War|IMAX
51666,"Abandoned, The",Horror|Mystery|Thriller
51678,Julius Caesar,Drama
51686,Three Smart Girls,Comedy|Musical|Romance
51689,One More Kiss,Drama|Romance
51691,Something in the Wind,Comedy|Musical
51694,Starter for 10,Drama|Romance
51698,"Last Mimzy, The",Adventure|Children|Sci-Fi
51705,Priceless (Hors de prix),Comedy|Romance
51709,"Host, The (Gwoemul)",Comedy|Drama|Horror|Sci-Fi|Thriller
51773,"America, America",Drama
51800,Kippur,Drama|War
51809,"Situation, The",Drama
51817,Diary of a Hitman,Crime|Drama|Thriller
51820,Flower Drum Song,Comedy|Musical|Romance
51834,Becoming Jane,Drama|Romance
51847,Right at Your Door,Drama|Thriller
51857,"Taste of Honey, A",Drama
51884,"Namesake, The",Drama|Romance
51886,Omagh,Drama
51891,Samurai Spy (Ibun Sarutobi Sasuke),Action|Drama
51894,"Last Command, The",Drama|War
51903,I Think I Love My Wife,Comedy|Drama|Romance
51905,"Second Chance, The",Drama
51911,"Fugitive Kind, The",Crime|Drama|Romance
51917,Wilderness,Horror|Thriller
51921,Hipnos,Horror|Thriller
51925,Premonition,Drama|Fantasy|Mystery|Thriller
51927,Dead Silence,Horror|Mystery|Thriller
51931,Reign Over Me,Drama
51933,Pride,Drama
51935,Shooter,Action|Drama|Thriller
51937,"Hills Have Eyes II, The",Horror|Thriller
51939,TMNT (Teenage Mutant Ninja Turtles),Action|Adventure|Animation|Children|Comedy|Fantasy
51991,"Italian, The (Italianetz)",Drama
52005,Jindabyne,Crime|Drama|Mystery|Thriller
52009,"Spider's Stratagem, The (Strategia del ragno)",Drama|Mystery
52016,Nomad (Köshpendiler),Drama|War
52033,"Tall Target, The",Adventure|Crime|Drama|Thriller
52037,Avenue Montaigne (Fauteuils d'orchestre),Comedy|Drama|Romance
52042,Black Book (Zwartboek),Drama|Thriller|War
52078,Love and Honor,Drama|Romance
52088,Dreamland,Drama
52101,"Quiet Duel, The (Shizukanaru ketto)",Drama
52104,"Moment of Innocence, A (Nun va Goldoon)",Drama
52106,"Silence, The (Sokout)",Drama
52108,It's Impossible to Learn to Plow by Reading Books,Drama
52118,R.S.V.P. ,Comedy|Crime|Horror
52153,"Five Pennies, The",Drama
52170,Philanthropy (Filantropica),Comedy
52173,Ladies in Retirement,Drama
52180,"Not for or Against (Quite the Contrary) (Ni pour, ni contre (bien au contraire))",Crime|Drama
52182,Eklavya: The Royal Guard,Action|Drama|Thriller
52189,Dark Horse (Voksne mennesker),Comedy|Drama|Romance
52202,His Kind of Woman,Comedy|Crime|Drama|Film-Noir|Thriller
52227,"Darwin Awards, The",Adventure|Comedy|Romance
52237,"Tarnished Angels, The",Drama
52241,"Lookout, The",Crime|Drama|Thriller
52245,Blades of Glory,Comedy|Romance
52265,"Armwrestler From Solitude, The (Armbryterskan från Ensamheten)",Documentary
52273,Kissed by Winter (Vinterkyss),Drama|Mystery|Thriller
52279,Are We Done Yet?,Comedy
52281,Grindhouse,Action|Crime|Horror|Sci-Fi|Thriller
52283,"Reaping, The",Horror|Thriller
52285,Firehouse Dog,Action|Comedy
52287,Meet the Robinsons,Action|Adventure|Animation|Children|Comedy|Sci-Fi
52299,American Hardcore,Documentary
52319,Inglorious Bastards (Quel maledetto treno blindato),Action|Adventure|Drama|War
52321,Seraphim Falls,Action|Adventure|Drama|War|Western
52326,Double Harness,Comedy|Drama
52328,Sunshine,Adventure|Drama|Sci-Fi|Thriller
52352,Judge Priest,Comedy|Drama|Romance
52356,Copying Beethoven,Drama|Musical
52365,Palais royal !,Comedy
52375,"Hoax, The",Crime|Drama
52378,No Way Out,Drama|Film-Noir
52413,Ulysses' Gaze (To Vlemma tou Odyssea),Drama|War
52418,Sky Fighters (Les Chevaliers Du Ciel),Action|Adventure
52424,Scent of a Woman (Profumo di donna),Comedy|Drama
52427,"Welcome Back, Mr. McDonald (Rajio no jikan)",Comedy
52435,How the Grinch Stole Christmas!,Animation|Comedy|Fantasy|Musical
52443,Origin: Spirits of the Past (Gin-iro no kami no Agito),Animation|Drama|Romance|Sci-Fi
52448,Goya's Ghosts,Drama
52456,Perfect Stranger,Crime|Drama|Mystery|Thriller
52458,Disturbia,Drama|Thriller
52460,Pathfinder,Action|Adventure|Drama|Thriller|War
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
52489,"Private Affairs of Bel Ami, The",Drama
52495,Straight Time,Crime|Drama
52528,Tristana,Drama
52545,Puccini for Beginners,Comedy|Romance
52548,Slow Burn,Drama|Mystery|Thriller
52551,Redline,Action
52561,Summer Palace (Yihe yuan),Drama|Romance
52570,In the Year of the Pig,Documentary|War
52572,"Mackintosh Man, The",Action|Drama|Thriller
52579,"Vie en Rose, La (Môme, La)",Drama|Musical
52581,"Man - Woman Wanted (Poszukiwany, poszukiwana)",Comedy
52589,"Resurrected, The",Horror
52591,"Contract, The",Crime|Drama|Thriller
52604,Fracture,Crime|Drama|Mystery|Thriller
52606,Big Nothing,Comedy|Crime|Thriller
52617,Woman on the Beach (Haebyeonui yeoin),Comedy|Drama
52634,Smash-Up: The Story of a Woman,Drama|Romance
52644,Vacancy,Horror|Thriller
52666,Benny's Video,Drama|Horror
52668,In the Land of Women,Comedy|Drama|Romance
52690,"Devil Commands, The",Horror|Sci-Fi
52694,Mr. Bean's Holiday,Comedy
52696,"Thousand and One Nights, A (1001 Nights)",Adventure
52709,Adam & Paul,Comedy|Drama
52712,"Invisible, The",Crime|Drama|Fantasy|Mystery|Thriller
52715,Kickin It Old Skool,Comedy
52717,"Condemned, The",Action|Adventure|Crime|Thriller
52722,Spider-Man 3,Action|Adventure|Sci-Fi|Thriller|IMAX
52724,Lucky You,Comedy|Drama
52730,It's a Very Merry Muppet Christmas Movie,Children|Comedy
52742,"Furies, The",Drama|Romance|Western
52767,21 Up,Documentary
52773,Kiss Me Again,Drama|Romance
52781,Hana (Hana yori mo naho),Comedy|Drama
52784,Sharkwater,Documentary
52796,West (Occident),Comedy
52804,Flannel Pajamas,Romance
52806,Tales from Earthsea (Gedo Senki),Adventure|Animation|Fantasy
52813,Thieves' Highway,Drama|Film-Noir|Thriller
52831,Maniac Cop,Action|Crime|Horror|Thriller
52838,Year of the Dog,Comedy|Drama|Romance
52845,Thr3e (Three),Drama|Horror|Mystery|Thriller
52858,"Rocket, The (a.k.a. Maurice Richard)",Drama
52865,Diggers,Comedy|Drama
52867,"Ex, The",Comedy|Romance
52872,Woman Is the Future of Man (Yeojaneun namjaui miraeda),Drama
52885,Paprika (Papurika),Animation|Mystery|Sci-Fi
52891,"Flying Scotsman, The",Drama
52913,Sylvia Scarlett,Comedy|Drama|Romance
52922,Fixed Bayonets!,Drama|War
52927,Syndromes and a Century (Sang sattawat),Drama
52929,Red Road,Drama
52938,"Adventures of Mark Twain, The",Adventure|Animation|Children
52942,At Five in the Afternoon (Panj é asr),Drama
52950,Day Watch (Dnevnoy dozor),Action|Fantasy|Horror|Thriller
52952,This Is England,Drama
52956,One Nite In Mongkok (Wong gok hak yau),Action|Crime|Drama
52967,Away from Her,Drama
52973,Knocked Up,Comedy|Drama|Romance
52975,Hairspray,Comedy|Drama|Musical
52980,"Zidane: A 21st Century Portrait (Zidane, un portrait du 21e siècle)",Documentary
53000,28 Weeks Later,Horror|Sci-Fi|Thriller
53002,Georgia Rule,Comedy|Drama|Romance
53004,Delta Farce,Action|Adventure|Comedy
53022,Wheels on Meals (Kuai can che),Action|Comedy|Crime|Romance
53024,Jonestown: The Life and Death of Peoples Temple,Documentary
53038,Red Dust,Drama
53052,Tokyo Olympiad,Documentary
53066,Caught,Drama|Film-Noir
53084,Blood Trails ,Horror|Thriller
53121,Shrek the Third,Adventure|Animation|Children|Comedy|Fantasy
53123,Once,Drama|Musical|Romance
53125,Pirates of the Caribbean: At World's End,Action|Adventure|Comedy|Fantasy
53127,Bug,Drama|Horror|Thriller
53129,Mr. Brooks,Crime|Drama|Thriller
53131,Rise: Blood Hunter,Action|Horror|Mystery|Thriller
53133,Gracie,Drama
53138,"Librarian: Return to King Solomon's Mines, The",Action|Adventure|Fantasy
53140,"Librarian: Quest for the Spear, The",Action|Adventure|Comedy|Fantasy|Romance
53143,Fay Grim,Action|Thriller
53152,"Man from Planet X, The",Horror|Romance|Sci-Fi
53154,Zoo,Documentary
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana)",Comedy|Drama|Romance|Sci-Fi
53187,Beauty in Trouble (Kráska v nesnázích),Drama
53189,Eagle vs Shark,Comedy
53207,88 Minutes,Crime|Drama|Mystery|Thriller
53226,"Great War, The (Grande guerra, La)",Action|Adventure|Comedy|Drama|War
53282,Day Night Day Night,Crime|Drama|Thriller
53318,Cashback,Comedy|Drama|Romance
53322,Ocean's Thirteen,Crime|Thriller
53326,Them (Ils),Horror
53342,Flandres (Flanders),Action|Drama|War
53349,Ten Canoes,Adventure|Comedy|Drama|War
53352,Sheitan,Comedy|Horror|Thriller
53355,Sun Alley (Sonnenallee),Comedy|Romance
53370,Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura),Action|Sci-Fi
53373,Godzilla vs. Destroyah (Gojira vs. Desutoroiâ) ,Action|Sci-Fi
53375,Godzilla vs. King Ghidorah (Gojira vs. Kingu Gidorâ),Action|Sci-Fi
53379,"Ghost Ship, The",Drama|Mystery|Thriller
53382,Experiment Perilous,Romance|Thriller
53406,Go,Drama
53416,Alone with Her,Crime|Drama|Thriller
53435,Hostel: Part II,Crime|Horror|Thriller
53443,Remember the Night,Comedy|Drama|Romance
53447,Paranoid Park,Crime|Drama
53450,"Legend of Sleepy Hollow, The",Comedy|Fantasy|Horror
53453,Starcrash (a.k.a. Star Crash),Action|Adventure|Fantasy|Sci-Fi
53460,Surf's Up,Animation|Children|Comedy
53464,Fantastic Four: Rise of the Silver Surfer,Action|Adventure|Sci-Fi
53466,Nancy Drew,Adventure|Crime|Thriller
53468,Fido,Comedy|Horror|Thriller
53476,"Iceberg, L'",Comedy
53498,Who the #$&% is Jackson Pollock?,Documentary
53519,Death Proof,Action|Adventure|Crime|Horror|Thriller
53548,Robot Monster,Horror|Sci-Fi
53550,Rescue Dawn,Action|Adventure|Drama|War
53554,"Blue Bird, The",Children|Fantasy
53561,"Wedding Night, The",Drama|Romance
53569,"Amateurs, The (Moguls, The)",Comedy
53574,"TV Set, The",Comedy|Drama
53578,"Valet, The (La doublure)",Comedy
53582,Dodge City,Romance|Western
53592,Four Minutes (Vier Minuten),Drama
53600,In Your Hands (Forbrydelser),Drama
53651,Once You're Born You Can No Longer Hide (Quando sei nato non puoi più nasconderti),Adventure|Drama
53737,"Night of the Generals, The",Crime|Drama|Mystery|Thriller|War
53741,"Comedy of Power (Ivresse du pouvoir, L')",Drama
53752,Gui Si (Silk),Drama|Horror|Mystery|Sci-Fi|Thriller
53766,Breaking News (Daai si gin),Action|Crime|Drama
53769,In Search of a Midnight Kiss,Comedy|Romance
53774,"Mystery of Picasso, The (Le mystère Picasso)",Documentary
53788,Exiled (Fong juk),Action|Crime|Thriller
53827,Sybil,Drama
53833,David Holzman's Diary,Documentary|Drama
53835,Journey to Italy (Viaggio in Italia) (Voyage to Italy) (Voyage in Italy),Drama|Romance
53837,Swoon,Crime|Drama
53839,East Side Story,Documentary|Musical
53841,Knock on Wood,Comedy
53843,O.C. and Stiggs,Comedy
53845,"Homecoming, The",Drama
53847,"Woman Chaser, The",Comedy
53849,Uranus,Comedy|Drama
53851,American Friends,Drama|Romance
53853,Within Our Gates,Drama|Romance
53855,Johnny Tremain,Adventure|Children|War
53857,Alan & Naomi,Children|Drama
53859,Goal II: Living the Dream,Action|Drama
53873,Cheech & Chong: Still Smokin',Comedy
53880,Putney Swope,Comedy
53883,"Power of Nightmares, The: The Rise of the Politics of Fear",Documentary
53885,"Trials of Darryl Hunt, The",Crime|Documentary
53887,O Lucky Man!,Comedy|Drama|Fantasy|Musical
53894,Sicko,Documentary|Drama
53916,Tea and Sympathy,Drama|Romance
53919,"Man in the Iron Mask, The",Adventure
53921,"Mighty Heart, A",Drama|Thriller
53953,1408,Drama|Horror|Thriller
53956,Death at a Funeral,Comedy
53963,Clubland (a.k.a. Introducing the Dwights),Comedy|Drama
53967,High Road to China,Adventure|Drama|Romance|War
53972,Live Free or Die Hard,Action|Adventure|Crime|Thriller
53974,License to Wed,Comedy|Romance
53988,Evening,Drama
53993,Evan Almighty,Comedy|Fantasy
53996,Transformers,Action|Sci-Fi|Thriller|IMAX
53999,Captivity,Crime|Thriller
54001,Harry Potter and the Order of the Phoenix,Adventure|Drama|Fantasy|IMAX
54004,I Now Pronounce You Chuck and Larry,Comedy|Romance
54010,Bedtime Story,Comedy
54020,McQ,Action|Crime|Drama
54049,"Mean Season, The",Crime|Thriller
54056,Back In Action,Action|Adventure|Drama
54067,Heart of Dragon (Long de xin),Action|Comedy|Crime|Drama|War
54075,Arn: The Knight Templar (Arn - Tempelriddaren),Action|Adventure|Drama|Romance|War
54094,Driving Lessons,Comedy|Drama
54116,First Snow,Drama|Thriller
54121,Broken Arrow,Drama|Romance|Western
54144,"Last Time, The",Comedy|Drama|Romance
54171,Re-cycle (Gwai wik),Fantasy|Horror
54176,No Time For Sergeants,Adventure|Comedy|War
54185,Manufactured Landscapes,Documentary
54190,Across the Universe,Drama|Fantasy|Musical|Romance
54193,Broken English,Comedy|Drama|Romance
54196,Brand Upon the Brain!,Adventure|Fantasy|Mystery
54198,Boris and Natasha,Action|Comedy
54220,"Sterile Cuckoo, The",Comedy|Drama
54229,When the Wind Blows,Animation|War
54239,The Dawn Patrol,Action|Drama|War
54241,"Lives of a Bengal Lancer, The",Adventure|Drama
54243,"Piano Tuner of Earthquakes, The",Drama|Fantasy|Romance
54248,A Dog's Breakfast,Comedy
54251,Dorian Blues,Comedy
54254,Come Early Morning,Drama|Romance
54256,Hot Rod,Comedy
54259,Stardust,Adventure|Comedy|Fantasy|Romance
54262,Murder Most Foul,Comedy|Crime|Drama|Mystery|Thriller
54268,Who's Your Caddy?,Comedy
54270,Skinwalkers,Horror|Thriller
54272,"Simpsons Movie, The",Animation|Comedy
54274,I Know Who Killed Me,Crime|Drama|Thriller
54276,No Reservations,Comedy|Drama|Romance
54278,Underdog,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
54281,Charlie Bartlett,Comedy|Drama
54284,"Cantante, El",Drama|Musical
54286,"Bourne Ultimatum, The",Action|Crime|Thriller
54290,Bratz: The Movie,Comedy
54318,Cruel Story of Youth (Seishun zankoku monogatari),Drama
54326,"Sierra, La",Documentary
54328,My Best Friend (Mon meilleur ami),Comedy
54331,You Kill Me,Comedy|Crime|Thriller
54341,Wild Tigers I Have Known,Drama
54349,Reincarnation,Horror|Mystery
54354,China Blue,Documentary
54372,Tell No One (Ne le dis à personne),Crime|Drama|Mystery|Thriller
54378,Man's Job (Miehen työ),Drama
54406,Morning Glory,Drama|Romance
54419,Czech Dream (Ceský sen),Documentary
54426,12:08 East of Bucharest (A fost sau n-a fost?),Comedy|Drama
54445,"All the Way Boys (Più forte, ragazzi!)",Action|Adventure|Comedy
54455,Teachers,Comedy|Drama|Romance
54480,Jack the Giant Killer,Adventure|Fantasy
54491,If I Were You (Se Eu Fosse Você),Comedy
54493,"Manitou, The",Horror
54501,Miss Julie,Drama
54503,Superbad,Comedy
54505,Arctic Tale,Documentary
54510,Joshua,Drama|Thriller
54513,Talk to Me,Drama
54519,Princesas,Drama
54536,"Tripper, The",Horror
54542,Command Decision,Drama|War
54554,"Cave of the Yellow Dog, The",Drama
54561,Abraham,Adventure|Drama
54580,"Young Lieutenant, The (Le petit lieutenant)",Crime|Drama
54605,"Kill, Baby, Kill (Operazione paura)",Horror
54607,"War Tapes, The",Documentary|War
54612,Resurrecting the Champ,Drama
54614,American Pastime,Drama|Romance
54617,"Brice Man, The (Brice de Nice)",Comedy
54621,Molière,Comedy|Drama|Romance
54648,Rush Hour 3,Action|Comedy|Crime|Thriller
54652,1991: The Year Punk Broke,Documentary
54686,"Last Legion, The",Action|Adventure|Fantasy|War
54725,Under the Yum Yum Tree,Comedy
54732,Balls of Fury,Comedy
54734,Sydney White,Comedy
54736,"Kingdom, The",Action|Drama|Thriller
54738,Wind Chill,Drama|Horror|Thriller
54745,Rocket Science,Comedy|Drama
54758,TerrorStorm: A History of Government-Sponsored Terrorism,Documentary
54768,Daddy Day Camp,Children|Comedy
54771,"Invasion, The",Action|Drama|Horror|Sci-Fi|Thriller
54775,War,Action|Thriller
54778,Illegal Tender,Crime|Drama|Thriller
54780,"Nanny Diaries, The",Comedy|Drama|Romance
54783,September Dawn,Drama|Romance|Western
54785,Halloween,Horror
54787,Death Sentence,Drama|Thriller
54796,2 Days in Paris,Comedy|Drama|Romance
54833,Brighton Rock,Crime|Drama|Film-Noir
54872,Keoma,Action|Drama|Western
54875,Face to Face (Faccia a faccia),Adventure|Western
54878,"Professional Gun, A (Mercenary, The) (Mercenario, Il)",Comedy|Western
54881,"King of Kong, The",Documentary
54908,Taxi 4,Action|Comedy
54910,Behind the Mask: The Rise of Leslie Vernon,Comedy|Horror|Thriller
54922,Victory Through Air Power,Animation|Documentary|War
54934,"Brothers Solomon, The",Comedy
54958,Bordertown,Crime|Drama|Thriller
54962,"Nines, The",Drama|Mystery
54964,Die! Die! My Darling! (Fanatic),Horror|Thriller
54967,"Hunting and Gathering (Ensemble, c'est tout)",Drama|Romance
54972,"New Wave, A",Action|Crime
54978,"Good Night, The",Comedy|Drama|Fantasy|Musical|Romance
54986,"Watch Out, We're Mad (...Altrimenti ci arrabbiamo!)",Action|Comedy
54988,Stories of Lost Souls,Comedy|Drama|Thriller
54995,Planet Terror,Action|Horror|Sci-Fi
54997,3:10 to Yuma,Action|Crime|Drama|Western
54999,Shoot 'Em Up,Action|Comedy|Crime
55020,"Ten, The",Comedy
55040,Bitter Rice (Riso amaro),Drama
55050,Fierce People,Drama
55052,Atonement,Drama|Romance|War
55061,Electroma,Drama|Sci-Fi
55063,My Winnipeg,Documentary|Fantasy
55067,Requiem,Drama|Thriller
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)",Drama
55071,No End in Sight,Documentary
55078,Far from the Madding Crowd,Drama|Romance
55080,"Brave One, The",Crime|Drama|Thriller
55094,In the Valley of Elah,Drama|Mystery
55098,Paint It Yellow (Rang De Basanti),Action|Comedy|Drama
55106,Design for Living,Comedy|Romance
55110,December Boys,Drama
55112,Shanghai Kiss,Comedy|Drama|Romance
55116,"Hunting Party, The",Action|Adventure|Comedy|Drama|Thriller
55118,Eastern Promises,Crime|Drama|Thriller
55132,"Bubble, The (Ha-Buah)",Drama|Romance
55147,27 Missing Kisses,Comedy|Drama|Romance
55154,Brooklyn Rules,Crime|Drama|Romance
55156,"Unreasonable Man, An",Documentary
55159,Vengeance is Mine (Fukushu suruwa wareniari),Crime|Drama
55167,Tekkonkinkreet (Tekkon kinkurîto),Action|Adventure|Animation|Crime|Fantasy
55176,In the Shadow of the Moon,Documentary
55178,Stephanie Daley,Drama
55190,Love and Other Disasters,Comedy|Romance
55205,Interview,Drama
55207,Cashback,Comedy|Drama
55209,The Death and Life of Bobby Z,Action|Crime|Drama|Thriller
55223,Private Fears in Public Places (Coeurs),Drama|Romance
55226,House of Bamboo,Crime|Film-Noir
55232,Resident Evil: Extinction,Action|Horror|Sci-Fi|Thriller
55241,Mr. Woodcock,Comedy
55245,Good Luck Chuck,Comedy|Romance
55247,Into the Wild,Action|Adventure|Drama
55250,"Game Plan, The",Comedy
55253,"Lust, Caution (Se, jie)",Drama|Romance|Thriller|War
55255,Feast of Love,Drama|Romance
55257,Postal,Action|Comedy|Thriller
55259,"Seeker: The Dark Is Rising, The",Action|Adventure|Drama|Fantasy
55261,"Heartbreak Kid, The",Comedy|Drama|Romance
55267,Dan in Real Life,Comedy|Drama|Romance
55269,"Darjeeling Limited, The",Adventure|Comedy|Drama
55272,We Own the Night,Crime|Drama
55274,Elizabeth: The Golden Age,Drama
55276,Michael Clayton,Drama|Thriller
55278,Sleuth,Drama|Mystery|Thriller
55280,Lars and the Real Girl,Comedy|Drama
55282,30 Days of Night,Horror|Thriller
55284,Rendition,Drama|Thriller
55286,Things We Lost in the Fire,Drama|Romance
55288,Reservation Road,Drama|Thriller
55290,Gone Baby Gone,Crime|Drama|Mystery
55292,"Comebacks, The",Comedy
55294,Weirdsville,Comedy|Crime|Drama
55298,"Dog Problem, The",Comedy
55324,Relative Strangers,Comedy
55329,Alien Autopsy,Comedy|Sci-Fi
55343,Straightheads (Closure),Crime|Drama
55360,Climates (Iklimler),Drama
55363,"Assassination of Jesse James by the Coward Robert Ford, The",Crime|Drama|Western
55369,Chronicle of a Summer (Chronique d'un été),Documentary
55373,"Breaking Point, The",Crime|Drama|Film-Noir
55389,"Nanny, The",Drama|Thriller
55391,10th & Wolf,Crime|Drama|Thriller
55402,Beaufort,Action|Drama|War
55406,Civic Duty,Drama|Thriller
55408,The Killing Floor,Crime|Horror|Mystery
55417,Irina Palm,Drama
55419,I'm Reed Fish,Comedy|Drama|Romance
55434,Between Heaven and Hell,Drama|War
55440,"Final Season, The",Drama
55442,Persepolis,Animation|Drama
55444,Control,Drama
55451,The Jane Austen Book Club,Comedy|Drama|Romance
55460,And the Pursuit of Happiness (La poursuite du bonheur),Documentary
55462,Frostbitten (Frostbiten),Comedy|Horror
55467,Jonny Vang,Comedy|Drama|Mystery
55469,Graveyard of Honor (Shin jingi no hakaba),Action|Crime|Thriller
55476,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",Animation|Comedy
55485,Fugitive Pieces,Drama
55487,Outlaw,Action|Crime|Drama|Thriller
55489,"Good Time Girls, The (Bonnes femmes, Les)",Drama|Mystery|Romance
55492,"Last Winter, The",Horror
55498,Silk,Adventure|Drama|Romance
55507,"Mary, Queen of Scots",Drama
55512,Can't Help Singing,Musical|Western
55517,I Want Someone to Eat Cheese With,Comedy
55549,Manufacturing Dissent,Documentary
55553,Black Sheep,Comedy|Horror
55555,"Edge of Heaven, The (Auf der anderen Seite)",Drama
55566,Tyler Perry's Why Did I Get Married?,Comedy|Drama
55577,Saw IV,Crime|Horror|Thriller
55603,My Mom's New Boyfriend,Action|Comedy|Romance|Thriller
55620,For the Bible Tells Me So,Documentary
55626,Gemini (Sôseiji),Drama|Fantasy|Horror|Mystery|Thriller
55628,"Monster Walks, The",Horror
55652,Scum,Crime|Drama
55659,Return to the 36th Chamber (Shao Lin da peng da shi) ,Action|Comedy
55668,Full of It,Comedy|Drama
55671,"Sea Wolf, The",Adventure|Drama
55681,Valhalla,Adventure|Animation|Children|Fantasy
55684,"City of Violence, The (Jjakpae)",Action|Crime|Drama
55687,My Kid Could Paint That,Documentary
55691,"Amanece, que no es poco",Comedy
55705,Secret Sunshine (Milyang),Comedy|Drama|Romance
55713,The Reckless Moment,Crime|Drama|Film-Noir
55721,Elite Squad (Tropa de Elite),Action|Crime|Drama|Thriller
55726,"Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias)",Drama
55729,King of California,Comedy
55732,Martian Child,Comedy|Drama
55740,Last Hero in China (Wong Fei Hung ji Tit gai dau ng gung),Action|Comedy
55757,Chilly Scenes of Winter (Head Over Heels),Comedy|Drama|Romance
55765,American Gangster,Crime|Drama|Thriller
55768,Bee Movie,Animation|Comedy
55782,Citizen Dog (Mah nakorn),Comedy|Fantasy|Romance
55805,Before the Devil Knows You're Dead,Crime|Drama|Thriller
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)",Drama
55820,No Country for Old Men,Crime|Drama
55826,Ripley Under Ground,Drama|Romance|Thriller
55830,Be Kind Rewind,Comedy
55844,Itty Bitty Titty Committee,Comedy|Drama|Romance
55851,Crazy Love,Documentary
55854,"Fugitive, The",Drama
55856,Azur & Asmar (Azur et Asmar),Adventure|Animation|Children
55872,August Rush,Drama|Musical
55875,Space Is The Place,Sci-Fi
55888,"Dawn Rider, The",Western
55895,"Desperate Hours, The",Drama|Film-Noir|Thriller
55901,"You, the Living (Du levande)",Comedy|Drama|Musical
55908,"Man from Earth, The",Drama|Sci-Fi
55926,Hellfighters,Action|Adventure
55946,Lions For Lambs,Drama|Thriller|War
55955,Fred Claus,Children|Comedy|Fantasy
55995,Beowulf,Action|Adventure|Animation|Fantasy|IMAX
55999,Mr. Magorium's Wonder Emporium,Children|Comedy|Fantasy
56001,Love in the Time of Cholera,Drama|Romance
56003,Southland Tales,Comedy|Drama|Sci-Fi|Thriller
56006,Ever Since the World Ended,Fantasy|Sci-Fi
56009,"American Soldier, The (Der amerikanische Soldat)",Drama
56015,Kansas City Confidential,Crime|Drama|Film-Noir|Mystery
56022,Harrison Bergeron,Drama|Sci-Fi
56028,Rails & Ties,Drama
56030,Darfur Now,Documentary
56051,Heavens Fall,Drama
56060,I Served the King of England (Obsluhoval jsem anglického krále),Comedy|Drama|Romance|War
56067,Texas Terror,Action|Romance|Western
56079,Smiley Face,Comedy
56093,12,Crime|Drama|Thriller|War
56095,XXY,Drama
56098,"Steel Helmet, The",Action|Drama|War
56141,Blame it on Fidel! (La faute à Fidel!),Drama
56145,"Mist, The",Horror|Sci-Fi
56152,Enchanted,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
56156,Hitman,Action|Crime|Thriller
56158,This Christmas,Comedy|Drama|Romance
56165,P2,Horror|Thriller
56167,Om Shanti Om,Action|Drama|Musical|Romance
56169,Awake,Drama|Thriller
56171,"Golden Compass, The",Adventure|Children|Fantasy
56174,I Am Legend,Action|Horror|Sci-Fi|Thriller|IMAX
56176,Alvin and the Chipmunks,Children|Comedy
56274,Margot at the Wedding,Drama
56286,I'm Not There,Drama
56313,"Shepherd of the Hills, The",Drama
56331,As Far As My Feet Will Carry Me (So weit die Füße tragen),Drama|War
56333,"Savages, The",Comedy|Drama
56339,"Orphanage, The (Orfanato, El)",Drama|Horror|Mystery|Thriller
56350,That Hamilton Woman,Drama|Romance|War
56367,Juno,Comedy|Drama|Romance
56370,"Goodbye Bafana (Color of Freedom, The)",Drama|War
56372,Tokyo Twilight (Tôkyô boshoku),Drama
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",Documentary
56389,My Blueberry Nights,Drama|Romance
56432,"Swimming Pool, The (La piscine)",Crime|Drama
56449,Cake,Comedy|Romance
56474,My Mother (Ma mère),Drama
56477,Noise,Drama|Thriller
56479,Party Monster,Documentary
56485,Return to Sender,Drama|Thriller
56490,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film",Documentary
56508,Starting Out in the Evening,Drama
56511,Redacted,Action|Crime|Drama|War
56513,Suicide Killers,Documentary
56515,"Devil Came on Horseback, The",Documentary
56548,All Passion Spent,Drama
56551,"Treatment, The",Comedy|Drama|Romance
56561,10 Questions for the Dalai Lama,Documentary
56563,Helvetica,Documentary
56570,Mary,Drama|Thriller
56574,Journey from the Fall,Drama
56587,"Bucket List, The",Comedy|Drama
56599,Fall From Grace,Documentary
56602,Between Two Worlds,Action|Adventure|Drama|Fantasy|Mystery
56607,"Kite Runner, The",Drama
56614,"Regular Lovers (Amants réguliers, Les)",Drama
56616,Allegro,Drama|Fantasy|Mystery|Romance|Sci-Fi
56620,"Deaths of Ian Stone, The",Horror|Thriller
56626,Robin Hood,Adventure|Romance
56631,Densha otoko (Train Man),Comedy|Romance
